ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price,Mileage,Engine Power,Purchased Date,Car Sale Status,Sold Date,Purchased Price,Sold Price,Margin,Sales Agent Name,Sales Rating,Sales Commission,Feedback
1HG9EY,Motor,North Carolina,Fortuner,Toyota,SUV,Blue,Manual,5,5,Petrol,2023,7600,54304,90,2021-04-01,Un Sold,,5720,,,Agent A,4,0,Excellent
226VYE,Nufor,Philadelphia,Seltos,Kia,Hatchback,Red,Manual,5,2,Electric,2017,8200,54874,101,2023-02-12,Sold,2024-12-08,6759,6751,-0.11836070424619026,Agent B,1,0,Good
DJEH39,Ahg,North Carolina,Hilux,Toyota,Truck,White,Manual,7,4,Electric,2023,8600,69334,347,2017-11-29,Un Sold,,6950,,,Agent A,3,0,Excellent
6C79VF,Trust,Utah,Seltos,Kia,Hatchback,Blue,Automatic,4,4,Electric,2016,8300,3300,105,2024-05-28,Un Sold,,7487,,,Agent D,3,0,Average
77DEUD,Oto,North Carolina,Swift,Maruti,Sedan,Black,Automatic,4,4,Hybrid,2021,7800,3808,105,2020-01-14,Un Sold,,6658,,,Agent B,2,0,Good
ZP6CQ2,Carmix,Columbus,Yodha,Tata,Truck,Gray,Automatic,4,5,Petrol,2023,7100,26171,100,2015-05-19,Un Sold,,5183,,,Agent A,5,0,Excellent
7VOJYH,Trivett,Texas,Fortuner,Toyota,SUV,Blue,Manual,4,5,Petrol,2017,8200,64146,95,2016-01-05,Un Sold,,7225,,,Agent A,3,0,Poor
20AZNC,Trivett,Chicago,Etriga,Maruti,Hatchback,Gray,Manual,4,4,Petrol,2016,6800,59240,99,2016-11-28,Un Sold,,5783,,,Agent B,5,0,Poor
45N6VO,Knox,North Carolina,Swift,Maruti,Sedan,Black,Automatic,5,4,Hybrid,2015,8400,58298,95,2024-01-29,Un Sold,,6984,,,Agent C,5,0,Average
Y7HLJG,Olx,Tucson,Kags,Renault,SUV,Red,Automatic,5,2,Diesel,2017,8300,26888,106,2021-07-05,Un Sold,,7509,,,Agent C,5,0,Good
YGZNPW,Trivett,Utah,Dzire,Maruti,Sedan,Red,Automatic,5,5,Diesel,2020,7000,241825,100,2015-02-12,Un Sold,,5109,,,Agent C,4,0,Excellent
37D3KK,Trust,North Carolina,Kags,Renault,SUV,Red,Automatic,7,4,Petrol,2019,8000,74043,98,2015-02-25,Un Sold,,6857,,,Agent E,4,0,Average
5RLJ0R,Marchi,Portland,Plato,Prazo,Convertible,Black,Manual,5,4,Hybrid,2022,9700,2924,93,2015-10-08,Un Sold,,8295,,,Agent B,1,0,Excellent
BDKPNG,Carmudi,New York,Yodha,Tata,Truck,Blue,Automatic,5,5,Diesel,2022,7300,12778,319,2024-07-18,Sold,2024-10-17,6374,6375,0.015688735487919672,Agent C,4,0.002,Average
6TVEAR,Skipper,Portland,Scorpio,Mahindra,SUV,Red,Automatic,5,4,Electric,2024,9000,53553,321,2022-05-04,Sold,2022-07-23,7023,7033,0.14238929232521716,Agent A,5,0.02,Poor
ZV84F2,Carsome,New York,Plato,Prazo,Convertible,Black,Automatic,5,5,Electric,2016,10800,58226,108,2023-12-12,Sold,2024-10-11,8954,8964,0.11168192986374804,Agent A,2,0.02,Poor
B42DD7,Automart,Philadelphia,Kags,Renault,SUV,Blue,Automatic,5,5,Electric,2015,9900,64795,99,2018-09-01,Un Sold,,8682,,,Agent C,4,0,Average
I6YARM,Carmudi,Tucson,i20,Hyundai,Hatchback,Blue,Manual,4,4,Diesel,2018,6700,9005,92,2016-09-18,Un Sold,,5224,,,Agent C,4,0,Good
BQRXGY,Sobri,Tennessee,Plato,Prazo,Convertible,Red,Manual,5,4,Petrol,2018,9100,67824,96,2020-07-25,Sold,2021-10-22,7110,7118,0.11251758087201125,Agent A,5,0.016,Poor
EF8DX4,Oto,Oklahoma,Kags,Renault,SUV,Blue,Manual,5,4,Petrol,2020,7900,16443,90,2021-11-11,Un Sold,,7174,,,Agent D,2,0,Excellent
IGXQ03,Kamkar,Florida,Creta,Hyundai,Hatchback,White,Manual,2,4,Diesel,2018,6700,55708,99,2023-06-04,Sold,2023-07-20,5771,5764,-0.12129613585167215,Agent B,2,0,Average
LSYKOT,Carmudi,Florida,Dzire,Maruti,Sedan,Red,Automatic,4,2,Hybrid,2019,8000,26181,105,2019-04-26,Un Sold,,6612,,,Agent C,1,0,Good
CGFGT7,Knox,Denver,Scorpio,Mahindra,SUV,Red,Manual,2,2,Diesel,2023,7700,16972,96,2023-06-21,Un Sold,,6328,,,Agent C,2,0,Good
RSI8N3,Marchi,Denver,i20,Hyundai,Hatchback,Red,Manual,2,4,Electric,2015,8400,19749,108,2024-10-09,Sold,2024-12-20,7279,7276,-0.041214452534688834,Agent A,3,0,Good
QLHT1I,Oto,Detroit,Thar,Mahindra,SUV,Black,Automatic,5,4,Petrol,2024,7500,42786,108,2020-12-20,Un Sold,,6140,,,Agent C,4,0,Average
98BD95,Carmix,Tucson,Etriga,Maruti,Hatchback,Red,Manual,5,4,Petrol,2017,6700,66915,101,2016-04-23,Sold,2022-03-27,5431,5434,0.055238445958387034,Agent B,1,0.006,Excellent
JTACCM,Carsome,Utah,Etriga,Maruti,Hatchback,White,Manual,4,4,Diesel,2016,6900,52790,103,2020-03-06,Un Sold,,5440,,,Agent A,3,0,Excellent
F4WXOQ,Kamkar,Tennessee,Etriga,Maruti,Hatchback,Gray,Manual,4,2,Petrol,2018,6600,56657,110,2017-08-26,Un Sold,,4856,,,Agent D,4,0,Good
ZV7Z1C,Zupps,Florida,Scorpio,Mahindra,SUV,White,Automatic,5,4,Hybrid,2021,8800,29303,91,2017-12-04,Un Sold,,7651,,,Agent B,5,0,Excellent
ZGFO23,Kamkar,Denver,Plato,Prazo,Convertible,Red,Automatic,7,4,Petrol,2019,9000,443293,207,2015-03-07,Un Sold,,7245,,,Agent D,3,0,Excellent
V08C89,Motor,Tucson,Yodha,Tata,Truck,White,Manual,4,4,Petrol,2021,7300,30565,96,2021-07-27,Un Sold,,6398,,,Agent E,1,0,Poor
FANZ1H,Knox,North Carolina,i20,Hyundai,Hatchback,Black,Automatic,5,5,Hybrid,2017,7700,36599,90,2021-02-15,Un Sold,,6578,,,Agent A,3,0,Good
AND4O4,Oto,Tucson,Creta,Hyundai,Hatchback,Black,Manual,2,5,Diesel,2015,7000,67059,238,2019-11-02,Un Sold,,6013,,,Agent C,3,0,Good
YYRYF4,APE,Texas,Yodha,Tata,Truck,White,Automatic,5,4,Hybrid,2017,8700,925824,102,2015-01-24,Sold,2019-07-04,7006,7004,-0.028546959748786755,Agent C,2,0,Good
AGPIXT,Trivett,Florida,Dzire,Maruti,Sedan,Red,Automatic,5,5,Petrol,2016,7300,73713,156,2018-09-09,Sold,2023-04-27,6405,6414,0.1405152224824356,Agent C,3,0.018000000000000002,Average
Q6O1IU,Carmudi,Detroit,Hilux,Toyota,Truck,Red,Manual,7,5,Petrol,2022,7200,17951,91,2021-10-10,Sold,2024-03-10,6543,6528,-0.22925263640531865,Agent D,3,0,Average
S6ZBFB,Carmudi,North Carolina,Dzire,Maruti,Sedan,White,Automatic,5,2,Hybrid,2018,8100,32452,95,2017-05-27,Un Sold,,6424,,,Agent D,1,0,Good
MZCNIJ,Olx,Madison,Thar,Mahindra,SUV,Blue,Manual,2,4,Electric,2018,9600,39009,105,2021-08-26,Un Sold,,8967,,,Agent C,1,0,Good
IQ1SYY,Olx,Madison,Etriga,Maruti,Hatchback,Blue,Manual,4,2,Hybrid,2023,7100,294419,97,2024-03-05,Un Sold,,5277,,,Agent D,1,0,Good
A7WND1,Trivett,Tennessee,Plato,Prazo,Convertible,Gray,Manual,4,4,Electric,2023,10100,6641,100,2021-11-09,Un Sold,,9145,,,Agent A,3,0,Good
3LDUNY,Trivett,Utah,Etriga,Maruti,Hatchback,Red,Manual,7,4,Petrol,2021,6300,912217,103,2016-02-25,Un Sold,,5774,,,Agent B,5,0,Good
48303S,Knox,Tennessee,Seltos,Kia,Hatchback,Red,Manual,5,4,Petrol,2023,6100,848463,101,2022-06-21,Un Sold,,5592,,,Agent E,5,0,Average
6FN3SL,Carmix,Detroit,Fortuner,Toyota,SUV,Black,Automatic,5,4,Diesel,2015,8500,91302,94,2018-02-26,Un Sold,,7847,,,Agent A,5,0,Average
XDY7VZ,Trivett,Florida,Hilux,Toyota,Truck,Red,Manual,5,4,Hybrid,2024,8000,6583,91,2022-08-05,Un Sold,,6679,,,Agent D,5,0,Good
FEKP2Y,Carmix,Chicago,Etriga,Maruti,Hatchback,Gray,Automatic,5,4,Diesel,2018,6700,239759,95,2020-07-09,Un Sold,,5711,,,Agent C,2,0,Average
WLF8CK,Carmudi,Chicago,Hilux,Toyota,Truck,Gray,Manual,7,4,Diesel,2023,7200,52402,269,2018-05-17,Un Sold,,5721,,,Agent B,5,0,Excellent
ASEP6I,Carsome,Florida,Thar,Mahindra,SUV,Red,Automatic,4,4,Hybrid,2021,8800,3368,99,2021-02-24,Un Sold,,7813,,,Agent A,5,0,Excellent
FOOOMV,Trust,Tucson,Kags,Renault,SUV,Gray,Manual,5,2,Diesel,2023,7700,1345,107,2015-09-18,Un Sold,,5921,,,Agent E,2,0,Excellent
PRLX32,Kamkar,Philadelphia,Etriga,Maruti,Hatchback,White,Automatic,4,4,Diesel,2019,6600,52590,98,2023-06-16,Un Sold,,5099,,,Agent C,4,0,Good
FO1XKJ,Skipper,Portland,Etriga,Maruti,Hatchback,White,Manual,5,4,Diesel,2019,6600,54805,103,2020-01-30,Un Sold,,4601,,,Agent A,1,0,Excellent
1ML9GY,Olx,Tennessee,Etriga,Maruti,Hatchback,Gray,Manual,4,4,Diesel,2022,6300,66398,104,2017-08-16,Un Sold,,5688,,,Agent C,3,0,Good
2A2RT7,APE,New York,Yodha,Tata,Truck,White,Manual,5,4,Hybrid,2018,8600,3904,273,2018-12-12,Sold,2022-06-21,8066,8051,-0.18596578229605754,Agent C,4,0,Excellent
MQM9N6,Zupps,North Carolina,Dzire,Maruti,Sedan,White,Automatic,5,4,Petrol,2019,7000,52514,92,2018-02-12,Un Sold,,6438,,,Agent C,4,0,Average
POZNKR,Nufor,New York,Dzire,Maruti,Sedan,Black,Manual,2,4,Petrol,2017,7200,64486,93,2015-07-26,Un Sold,,6486,,,Agent B,3,0,Average
4VPB9J,Cars24,Florida,Dzire,Maruti,Sedan,Blue,Automatic,5,5,Electric,2015,8900,22068,92,2015-08-19,Un Sold,,8258,,,Agent A,3,0,Average
D4E4AJ,Marchi,North Carolina,Scorpio,Mahindra,SUV,White,Automatic,5,4,Hybrid,2016,9300,58183,90,2019-12-25,Un Sold,,7872,,,Agent C,5,0,Excellent
V12XU2,Sobri,Texas,Fortuner,Toyota,SUV,Black,Automatic,5,4,Electric,2017,9700,66733,93,2024-09-13,Un Sold,,7828,,,Agent A,5,0,Excellent
5ZKKIQ,Knox,Chicago,Fortuner,Toyota,SUV,Blue,Automatic,5,5,Petrol,2019,8000,36256,100,2018-12-04,Un Sold,,7258,,,Agent E,2,0,Excellent
P68ZR0,Knox,Texas,Swift,Maruti,Sedan,Red,Automatic,5,4,Hybrid,2017,8200,41021,103,2024-09-18,Sold,2024-11-21,6878,6876,-0.02907822041291073,Agent B,2,0,Average
BS39UB,Motor,Denver,Hilux,Toyota,Truck,Gray,Manual,5,4,Electric,2019,9000,43470,257,2023-08-31,Sold,2023-10-29,7724,7714,-0.12946659761781462,Agent E,1,0,Poor
NF0OG0,Marchi,Tennessee,Thar,Mahindra,SUV,Red,Automatic,5,4,Hybrid,2015,9400,49734,105,2023-08-26,Un Sold,,8376,,,Agent D,5,0,Excellent
RL08RT,Olx,Detroit,Thar,Mahindra,SUV,Red,Automatic,5,5,Electric,2024,9000,18462,109,2021-01-24,Un Sold,,8324,,,Agent E,2,0,Good
JSVEZ3,Olx,Columbus,Fortuner,Toyota,SUV,Gray,Automatic,5,4,Electric,2023,9100,48133,94,2018-12-18,Sold,2023-07-29,8059,8046,-0.16131033627000868,Agent C,4,0,Poor
ODL1YO,Olx,North Carolina,Seltos,Kia,Hatchback,Red,Automatic,5,2,Electric,2016,8300,74195,96,2021-03-12,Sold,2021-04-01,7311,7304,-0.09574613595951306,Agent C,2,0,Excellent
F9OBTQ,Carousell,Utah,Dzire,Maruti,Sedan,Blue,Automatic,5,4,Hybrid,2019,8000,34737,98,2022-07-29,Sold,2023-02-19,6460,6468,0.12383900928792571,Agent D,2,0.016,Excellent
JN92C1,Motor,North Carolina,Yodha,Tata,Truck,Red,Automatic,7,4,Diesel,2018,7700,52347,327,2015-08-21,Un Sold,,6813,,,Agent A,2,0,Excellent
80XOZM,Kamkar,Madison,Dzire,Maruti,Sedan,Red,Automatic,7,4,Electric,2022,8200,46145,136,2022-01-05,Un Sold,,6809,,,Agent D,2,0,Good
LUDN05,Knox,Philadelphia,Swift,Maruti,Sedan,Black,Manual,4,2,Petrol,2018,7100,1204,167,2019-01-18,Un Sold,,5591,,,Agent E,1,0,Excellent
FI35CJ,Olx,Madison,Fortuner,Toyota,SUV,Gray,Automatic,5,2,Petrol,2023,7600,74892,97,2024-07-14,Un Sold,,7065,,,Agent E,4,0,Excellent
2NTQDL,APE,North Carolina,Thar,Mahindra,SUV,Black,Manual,4,5,Electric,2020,9400,35755,107,2018-12-18,Sold,2019-11-04,8699,8711,0.13794689044717784,Agent A,1,0.024,Excellent
PC6IMS,Trust,Columbus,Plato,Prazo,Convertible,Black,Manual,5,4,Electric,2018,10600,10621,91,2019-01-09,Sold,2024-07-29,8902,8895,-0.07863401482812851,Agent E,1,0,Good
4UFWRO,Carmudi,Chicago,Seltos,Kia,Hatchback,Red,Automatic,2,4,Hybrid,2017,7700,36150,93,2017-10-04,Un Sold,,6326,,,Agent E,4,0,Average
OQY9LM,Trust,Portland,Hilux,Toyota,Truck,Blue,Manual,4,4,Diesel,2023,7200,36186,107,2024-05-21,Sold,2024-05-14,6341,6341,0.0,Agent E,3,0,Excellent
Q4NV5R,Oto,Philadelphia,Kags,Renault,SUV,Gray,Automatic,5,5,Hybrid,2019,9000,14707,92,2021-10-02,Un Sold,,7131,,,Agent C,4,0,Excellent
M2SPHR,Carousell,Texas,Yodha,Tata,Truck,Blue,Automatic,2,2,Electric,2022,8700,26974,94,2017-08-05,Un Sold,,8066,,,Agent B,3,0,Average
SRFH8I,Carmudi,San Jose,Kags,Renault,SUV,White,Manual,4,2,Electric,2020,9400,29888,99,2015-06-11,Un Sold,,7540,,,Agent E,2,0,Good
3WKGQD,Sobri,Utah,Dzire,Maruti,Sedan,Black,Automatic,2,2,Hybrid,2022,7700,962372,92,2018-01-19,Sold,2023-08-05,6704,6692,-0.17899761336515513,Agent E,3,0,Average
XT98QK,Carmix,Chicago,Hilux,Toyota,Truck,Gray,Automatic,5,5,Diesel,2020,7500,51203,98,2017-02-24,Un Sold,,5976,,,Agent E,1,0,Poor
AXF2FE,Automart,Tennessee,Hilux,Toyota,Truck,Gray,Automatic,4,2,Electric,2018,9100,73032,93,2017-01-27,Un Sold,,8543,,,Agent C,4,0,Average
4RZZA7,Marchi,California,Etriga,Maruti,Hatchback,Red,Manual,4,4,Petrol,2018,6600,28532,108,2024-08-27,Un Sold,,4911,,,Agent A,2,0,Good
CBBIOB,Knox,San Jose,Kags,Renault,SUV,Blue,Manual,4,2,Electric,2022,9200,56923,91,2021-07-16,Un Sold,,8017,,,Agent B,1,0,Average
SVBR9W,Oto,Oklahoma,Dzire,Maruti,Sedan,Red,Manual,4,4,Diesel,2021,6900,41423,102,2016-01-08,Un Sold,,5228,,,Agent C,2,0,Average
S5SQRL,Carmudi,Texas,Fortuner,Toyota,SUV,Blue,Manual,5,2,Electric,2015,9900,69970,103,2018-10-27,Un Sold,,7952,,,Agent A,1,0,Average
L6XYXT,Motor,Utah,Dzire,Maruti,Sedan,Red,Automatic,5,2,Diesel,2015,7500,57382,105,2018-11-23,Un Sold,,6981,,,Agent A,3,0,Good
QMIN2S,Skipper,Tennessee,Etriga,Maruti,Hatchback,Red,Manual,7,2,Hybrid,2016,7800,51132,160,2019-01-12,Un Sold,,5974,,,Agent C,1,0,Excellent
C8MEYC,Carro,Philadelphia,Fortuner,Toyota,SUV,Black,Automatic,5,4,Diesel,2018,8200,62609,101,2021-01-01,Un Sold,,7117,,,Agent A,4,0,Average
MHNXOB,Carmix,Chicago,i20,Hyundai,Hatchback,Gray,Manual,4,4,Diesel,2022,6300,40701,252,2020-11-11,Un Sold,,5258,,,Agent C,3,0,Poor
KQUISJ,Carro,New York,Etriga,Maruti,Hatchback,Red,Manual,2,4,Electric,2018,8100,342416,99,2022-03-20,Un Sold,,6895,,,Agent D,3,0,Good
G10H3T,Carro,Texas,i20,Hyundai,Hatchback,White,Manual,7,2,Hybrid,2017,7700,45899,157,2023-07-29,Un Sold,,6925,,,Agent E,1,0,Average
VU5KAN,Marchi,California,Seltos,Kia,Hatchback,White,Manual,5,4,Electric,2024,7500,44776,92,2018-12-27,Un Sold,,6245,,,Agent C,3,0,Excellent
HFNF45,Trivett,Columbus,Dzire,Maruti,Sedan,White,Automatic,5,4,Petrol,2018,7100,17820,101,2022-01-31,Un Sold,,6441,,,Agent A,4,0,Average
NZMEV1,Sobri,Tucson,Fortuner,Toyota,SUV,Red,Automatic,5,5,Diesel,2022,7800,40407,338,2024-06-05,Un Sold,,6462,,,Agent D,3,0,Average
G75ELD,Carmix,Tucson,Kags,Renault,SUV,Red,Automatic,4,2,Petrol,2022,7700,23617,103,2023-06-20,Un Sold,,6464,,,Agent B,4,0,Good
LHJUA0,Olx,Texas,Fortuner,Toyota,SUV,Black,Automatic,4,5,Diesel,2021,7900,6333,102,2016-10-22,Sold,2020-03-03,6810,6819,0.13215859030837004,Agent A,2,0.018000000000000002,Good
34Y3SH,Trust,San Jose,Etriga,Maruti,Hatchback,Red,Automatic,4,5,Petrol,2023,6100,28248,90,2018-02-04,Un Sold,,4311,,,Agent B,4,0,Average
L5E3LC,Motor,Denver,Scorpio,Mahindra,SUV,Black,Manual,5,5,Hybrid,2020,8900,50027,101,2015-09-05,Un Sold,,7933,,,Agent E,2,0,Average
INZVJZ,Ahg,Chicago,Dzire,Maruti,Sedan,Red,Manual,5,4,Electric,2015,8900,53774,250,2019-06-10,Un Sold,,7871,,,Agent A,1,0,Average
MGQK1Z,Trivett,Madison,i20,Hyundai,Hatchback,Blue,Manual,5,4,Hybrid,2018,7600,50914,216,2023-12-16,Un Sold,,6238,,,Agent A,2,0,Good
VY9DKU,Trust,Texas,Plato,Prazo,Convertible,Black,Manual,2,4,Diesel,2022,8800,23007,103,2018-04-16,Un Sold,,6935,,,Agent A,3,0,Excellent
SLCIY9,Carro,Philadelphia,Etriga,Maruti,Hatchback,Black,Manual,4,5,Electric,2017,8200,73975,94,2018-08-06,Un Sold,,6571,,,Agent B,1,0,Excellent
EQ0ORF,Carsome,Texas,Seltos,Kia,Hatchback,Red,Automatic,5,4,Diesel,2024,6100,32102,110,2015-02-20,Un Sold,,4704,,,Agent D,5,0,Excellent
8176HR,Motor,Texas,Etriga,Maruti,Hatchback,Gray,Manual,2,2,Hybrid,2017,7700,74272,104,2018-08-30,Un Sold,,6788,,,Agent C,2,0,Good
D501HG,APE,Chicago,Hilux,Toyota,Truck,White,Manual,4,5,Petrol,2015,7900,4973,107,2016-09-28,Un Sold,,7142,,,Agent B,1,0,Poor
Z79MKT,Trivett,Chicago,Yodha,Tata,Truck,Black,Automatic,5,4,Electric,2019,9000,44609,98,2020-03-30,Un Sold,,7535,,,Agent B,3,0,Excellent
H9RRNO,Nufor,Florida,Fortuner,Toyota,SUV,White,Automatic,4,5,Hybrid,2017,9200,11322,94,2015-02-27,Un Sold,,7292,,,Agent D,1,0,Excellent
OH8J2Z,Automart,Tucson,Thar,Mahindra,SUV,Red,Manual,4,4,Hybrid,2024,8500,7829,109,2021-05-08,Un Sold,,6767,,,Agent C,4,0,Excellent
8H9127,Trivett,Texas,Fortuner,Toyota,SUV,Red,Manual,4,4,Petrol,2018,8100,38666,214,2016-06-26,Sold,2018-04-18,6823,6830,0.10259416678880258,Agent B,2,0.014,Excellent
EPS78E,Carmudi,Tucson,Creta,Hyundai,Hatchback,Red,Manual,7,4,Hybrid,2020,7400,15077,107,2015-05-01,Sold,2020-08-28,6409,6408,-0.015603058199407084,Agent E,1,0,Excellent
7VZ0QA,Zupps,Florida,Scorpio,Mahindra,SUV,White,Manual,5,5,Hybrid,2017,9200,55817,105,2016-08-01,Un Sold,,7720,,,Agent A,2,0,Excellent
C5YGUP,Cars24,Florida,Fortuner,Toyota,SUV,Black,Manual,4,5,Hybrid,2016,9300,60259,106,2021-11-18,Un Sold,,7312,,,Agent A,3,0,Average
B14WSS,Sobri,Chicago,Kags,Renault,SUV,Gray,Manual,5,2,Electric,2017,9700,121660,95,2023-10-21,Un Sold,,9060,,,Agent D,4,0,Poor
N9VMNB,Trust,New York,Thar,Mahindra,SUV,Blue,Automatic,2,4,Petrol,2018,8100,5617,257,2017-11-06,Un Sold,,6641,,,Agent A,3,0,Excellent
SH8LLS,Nufor,Florida,Hilux,Toyota,Truck,Blue,Manual,4,4,Hybrid,2019,8500,28900,91,2020-03-25,Un Sold,,7794,,,Agent A,4,0,Average
RWM78W,Marchi,Chicago,Plato,Prazo,Convertible,Gray,Automatic,4,4,Electric,2018,10600,484152,91,2015-12-28,Sold,2018-06-08,8707,8709,0.022970024118525324,Agent C,3,0.004,Average
5TL7FD,Trivett,Florida,Fortuner,Toyota,SUV,Blue,Manual,2,5,Electric,2015,9900,44298,93,2015-06-26,Un Sold,,9083,,,Agent B,4,0,Excellent
UATD9F,Olx,North Carolina,Creta,Hyundai,Hatchback,Blue,Manual,5,4,Electric,2017,8200,8901,97,2019-07-29,Un Sold,,6219,,,Agent E,5,0,Excellent
XV4FCR,Carmudi,California,Thar,Mahindra,SUV,White,Automatic,5,4,Diesel,2022,7800,974178,104,2024-10-11,Sold,2024-04-23,6340,6341,0.01577287066246057,Agent B,3,0.002,Good
058622,Knox,Tennessee,Scorpio,Mahindra,SUV,Red,Automatic,4,5,Petrol,2023,7600,33343,92,2017-08-05,Un Sold,,6270,,,Agent C,4,0,Excellent
PCFQ7E,Ahg,Denver,Yodha,Tata,Truck,Red,Automatic,4,5,Diesel,2019,7600,34671,98,2022-07-17,Un Sold,,6856,,,Agent D,5,0,Excellent
RBAJ4Y,Oto,North Carolina,Yodha,Tata,Truck,Black,Automatic,5,2,Petrol,2023,7100,67102,95,2020-12-01,Un Sold,,5978,,,Agent E,4,0,Good
NMBXW8,Carmix,Columbus,Kags,Renault,SUV,Blue,Automatic,7,5,Diesel,2019,8100,1607,105,2015-07-14,Un Sold,,7428,,,Agent E,5,0,Average
1VECKE,Carousell,Madison,Yodha,Tata,Truck,Red,Automatic,5,4,Petrol,2018,7600,959148,102,2020-04-17,Un Sold,,6665,,,Agent B,1,0,Average
LD9XDJ,Automart,Texas,Dzire,Maruti,Sedan,Black,Automatic,4,4,Electric,2023,8100,37668,99,2015-08-10,Un Sold,,6561,,,Agent E,5,0,Good
FYC0H1,Sobri,North Carolina,Hilux,Toyota,Truck,Gray,Manual,2,4,Petrol,2016,7800,2090,104,2022-07-10,Un Sold,,6500,,,Agent C,2,0,Good
7U7YPE,Trust,San Jose,Scorpio,Mahindra,SUV,Red,Manual,5,4,Hybrid,2015,9400,51889,109,2019-10-12,Un Sold,,7884,,,Agent E,2,0,Average
27UWZS,Kamkar,Chicago,Fortuner,Toyota,SUV,Black,Manual,4,5,Hybrid,2024,8500,40891,91,2023-03-13,Un Sold,,6835,,,Agent A,3,0,Average
WZ4L4N,Sobri,Utah,Swift,Maruti,Sedan,Blue,Automatic,4,4,Petrol,2019,7000,57785,100,2024-03-15,Sold,2024-05-02,5878,5875,-0.05103776794828172,Agent C,3,0,Excellent
JAUPPU,Sobri,Chicago,Kags,Renault,SUV,Blue,Manual,5,4,Hybrid,2023,8600,45987,98,2017-08-28,Un Sold,,7933,,,Agent A,3,0,Excellent
ZFVK0K,Automart,North Carolina,Dzire,Maruti,Sedan,Gray,Manual,5,2,Petrol,2020,6900,636480,183,2024-07-18,Un Sold,,5954,,,Agent B,4,0,Excellent
5KH20E,Ahg,Columbus,Yodha,Tata,Truck,Blue,Automatic,5,2,Electric,2016,9300,11161,98,2024-02-07,Un Sold,,8496,,,Agent D,3,0,Average
ZBEVDT,Carro,Florida,Dzire,Maruti,Sedan,Gray,Manual,5,4,Electric,2024,8000,69540,105,2024-06-26,Un Sold,,6095,,,Agent B,2,0,Excellent
M18OE7,Carsome,Oklahoma,Dzire,Maruti,Sedan,White,Automatic,4,4,Diesel,2024,6600,44005,97,2018-03-21,Un Sold,,5019,,,Agent B,5,0,Good
NG0WHH,Carro,Chicago,Creta,Hyundai,Hatchback,Gray,Manual,4,4,Diesel,2018,6700,3599,110,2019-05-30,Un Sold,,5688,,,Agent C,5,0,Good
QB58Y8,Motor,North Carolina,Fortuner,Toyota,SUV,Red,Manual,4,4,Hybrid,2021,8800,10758,199,2017-06-27,Un Sold,,7122,,,Agent E,4,0,Poor
NNR090,Trust,New York,Plato,Prazo,Convertible,Red,Automatic,4,4,Petrol,2020,8900,74862,107,2019-01-09,Un Sold,,7060,,,Agent A,3,0,Average
JR2WP9,Cars24,Tucson,Hilux,Toyota,Truck,Blue,Manual,5,4,Hybrid,2021,8300,54005,93,2023-02-01,Un Sold,,7191,,,Agent E,5,0,Average
FPTDAL,Cars24,New York,Dzire,Maruti,Sedan,Black,Manual,5,2,Diesel,2018,7200,36949,93,2021-04-05,Un Sold,,6199,,,Agent D,3,0,Poor
07L3UV,Oto,North Carolina,Swift,Maruti,Sedan,Black,Automatic,4,5,Petrol,2016,7300,18094,101,2019-07-15,Un Sold,,5866,,,Agent C,4,0,Average
ORWRYF,Nufor,California,Etriga,Maruti,Hatchback,Red,Manual,5,4,Hybrid,2022,7200,27709,110,2022-10-31,Un Sold,,6516,,,Agent E,5,0,Excellent
6VC33D,Carmudi,Denver,Scorpio,Mahindra,SUV,White,Automatic,7,2,Hybrid,2017,9200,107721,107,2015-02-25,Un Sold,,8018,,,Agent B,2,0,Good
QRSPQN,Carro,Utah,Kags,Renault,SUV,Red,Manual,5,4,Hybrid,2022,8700,19893,110,2015-11-14,Un Sold,,8016,,,Agent B,1,0,Good
BUPJ3C,Carmudi,California,Fortuner,Toyota,SUV,Black,Automatic,4,4,Diesel,2021,7900,74247,98,2017-04-22,Sold,2023-08-10,7139,7153,0.19610589718447963,Agent B,2,0.028,Good
ZLYPYF,Nufor,Oklahoma,Plato,Prazo,Convertible,Blue,Manual,4,2,Petrol,2019,9000,71380,332,2018-03-24,Un Sold,,8057,,,Agent B,5,0,Average
KWSTYG,Oto,Chicago,Dzire,Maruti,Sedan,Black,Manual,4,2,Hybrid,2015,8400,11475,106,2023-07-14,Sold,2024-06-12,6574,6566,-0.1216915120170368,Agent D,1,0,Excellent
SGKPDU,Olx,Denver,Creta,Hyundai,Hatchback,Black,Manual,2,4,Diesel,2024,6100,55351,232,2017-08-27,Un Sold,,4774,,,Agent D,5,0,Excellent
LQZGOV,Zupps,Florida,Kags,Renault,SUV,White,Automatic,4,2,Electric,2022,9200,10189,108,2017-04-25,Sold,2024-07-05,8004,8004,0.0,Agent B,5,0,Poor
7VRNM6,Olx,San Jose,Yodha,Tata,Truck,Black,Automatic,4,4,Electric,2018,9100,907899,100,2021-08-03,Un Sold,,8476,,,Agent D,3,0,Good
FBH0MN,Carsome,Tennessee,Plato,Prazo,Convertible,Gray,Manual,5,4,Electric,2017,10700,53704,99,2023-09-03,Un Sold,,9581,,,Agent C,2,0,Average
